,Quarter,County,Price_count,Price_min,Price_mean,Price_max,Price_median,Price_25p,Price_75p,Price_90p,immigrants,private_households,persons_private_households,household_values,investment_country,gdp_growth,gdp_growth_based,gdp_values,population,infliation,infliation_based,unemployment,unemployment_based
1126,2020-Q4,Kildare,1172,10000,337288.659556314,7753303,299559.0,235000.0,365638.0,457900.0000000001,95600.0,73596,220923,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1127,2020-Q4,Kilkenny,270,15000,244190.12962962964,6881057,202351.5,150000.0,268750.0,350500.0,95600.0,34855,97536,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1128,2020-Q4,Laois,231,15000,207372.52380952382,1982378,185000.0,145000.0,226962.0,300000.0,95600.0,29107,83534,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1129,2020-Q4,Leitrim,131,10000,134168.62595419848,650000,117500.0,88000.0,169742.0,220000.0,95600.0,12452,31721,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1130,2020-Q4,Limerick,644,10000,233328.25155279503,11159572,200000.0,125000.0,266680.5,360700.00000000006,95600.0,71224,192184,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1131,2020-Q4,Longford,115,10000,143124.2,1309896,120000.0,77200.0,164438.0,215000.00000000012,95600.0,15122,40775,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1132,2020-Q4,Louth,540,25000,217864.8925925926,2585557,200000.0,150000.0,255507.0,330395.1,95600.0,45448,127751,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1133,2020-Q4,Mayo,445,14000,165253.11235955055,2800000,135000.0,80000.0,192000.0,288920.20000000007,95600.0,48899,127767,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1134,2020-Q4,Meath,941,25000,286655.9564293305,3648898,264317.0,220000.0,323000.0,400000.0,95600.0,64234,194400,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1135,2020-Q4,Monaghan,99,25000,241881.80808080808,4872246,147500.0,90000.0,200880.5,296000.0,95600.0,21689,61328,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1136,2020-Q4,Offaly,243,15875,172432.5720164609,550000,165000.0,120000.0,212500.0,260800.0,95600.0,27343,77755,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1137,2020-Q4,Roscommon,266,7000,128750.75939849624,900000,107627.5,66000.0,167375.0,245848.0,95600.0,24013,63684,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1138,2020-Q4,Sligo,250,16000,155827.348,1006250,123250.0,76000.0,195000.0,285500.0,95600.0,24831,63656,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1139,2020-Q4,Tipperary,509,9000,173218.97053045186,1938317,160000.0,95000.0,200000.0,290000.0,95600.0,59276,158933,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1140,2020-Q4,Waterford,531,10000,202950.23540489643,840000,185022.0,121809.5,251541.5,352500.0,95600.0,43549,114402,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1141,2020-Q4,Westmeath,356,27500,211082.82865168538,3850000,180000.0,122250.0,232750.0,337500.0,95600.0,31813,87887,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1142,2020-Q4,Wexford,793,15000,221254.85119798235,13995000,192070.0,145000.0,245000.0,310000.0,95600.0,54289,148331,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1143,2020-Q4,Wicklow,771,16875,376915.6420233463,1900000,334801.0,246118.5,471233.0,616696.0,95600.0,49211,140978,35,86765620000,6,5377.9832199422735,97205.463,4992000,-0.5,4188.805439668527,5.8,38263.89766663975
1144,2021-Q1,Carlow,62,11500,172532.2258064516,475000,157495.0,109375.0,217643.0,320000.0,74100.0,20537,56609,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1145,2021-Q1,Cavan,7,78000,126285.71428571429,169000,137000.0,100000.0,150000.0,163600.0,74100.0,26899,75285,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1146,2021-Q1,Clare,287,27160,195942.62020905924,850000,180000.0,125000.0,239458.0,330600.00000000006,74100.0,43469,116920,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1147,2021-Q1,Cork,1386,20000,269839.7813852814,3511977,245000.0,174125.0,323125.0,430000.0,74100.0,195853,535042,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1148,2021-Q1,Donegal,358,9000,142822.07262569832,600000,130000.0,82000.0,180000.0,261437.70000000007,74100.0,58505,157276,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1149,2021-Q1,Dublin,3699,6900,509243.76020546095,38094573,361233.0,272500.0,510000.0,765000.0,74100.0,92523,277168,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1150,2021-Q1,Galway,596,25000,253393.37583892618,2298675,240000.0,150000.0,315545.25,407643.0,74100.0,28859,74376,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1151,2021-Q1,Kerry,366,12000,194643.50819672132,2693062,169500.0,108207.25,242375.0,325000.0,74100.0,54493,141596,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1152,2021-Q1,Kildare,625,6348,343960.8736,7048458,285000.0,220000.0,370000.0,464000.00000000006,74100.0,73596,220923,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1153,2021-Q1,Kilkenny,223,9000,231200.90134529147,3346000,195000.0,131000.0,281000.0,367100.00000000006,74100.0,34855,97536,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1154,2021-Q1,Laois,4,81500,198704.75,311200,201059.5,111964.25,287800.0,301840.0,74100.0,29107,83534,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1155,2021-Q1,Leitrim,88,10000,130161.13636363637,350000,120000.0,75750.0,171250.0,226200.0,74100.0,12452,31721,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1156,2021-Q1,Limerick,458,10000,210433.05458515283,2750000,183000.0,120000.0,261500.0,351950.0,74100.0,71224,192184,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1157,2021-Q1,Longford,125,20000,150946.64,1746528,103000.0,90000.0,150000.0,238000.00000000026,74100.0,15122,40775,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1158,2021-Q1,Louth,330,10000,242755.26666666666,2874586,208000.0,158000.0,255000.0,355100.0,74100.0,45448,127751,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1159,2021-Q1,Mayo,335,5500,150101.09253731344,718000,137500.0,75250.0,195000.0,266226.80000000005,74100.0,48899,127767,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1160,2021-Q1,Meath,577,20000,285055.9324090121,1650000,264317.0,210000.0,330000.0,416199.99999999994,74100.0,64234,194400,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1161,2021-Q1,Monaghan,104,15000,160767.54807692306,400000,135000.0,101321.0,222971.25,282640.10000000003,74100.0,21689,61328,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1162,2021-Q1,Offaly,35,60000,198122.74285714285,375000,175000.0,121875.0,265000.0,350000.0,74100.0,27343,77755,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1163,2021-Q1,Roscommon,2,70000,91000.0,112000,91000.0,80500.0,101500.0,107800.0,74100.0,24013,63684,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1164,2021-Q1,Sligo,7,45054,152807.7142857143,271600,140000.0,112000.0,194500.0,237040.00000000003,74100.0,24831,63656,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1165,2021-Q1,Tipperary,367,13332,179717.10081743868,1400000,170000.0,105000.0,230000.0,300000.0,74100.0,59276,158933,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1166,2021-Q1,Waterford,402,20000,195436.76119402985,885000,179250.0,107250.0,237250.0,327875.0000000003,74100.0,43549,114402,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1167,2021-Q1,Westmeath,268,25000,198310.0447761194,560000,195000.0,131500.0,256666.0,286500.00000000006,74100.0,31813,87887,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1168,2021-Q1,Wexford,478,7500,233100.62552301254,4320000,200000.0,150000.0,260000.0,331777.20000000007,74100.0,54289,148331,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1169,2021-Q1,Wicklow,480,45000,404081.56666666665,2175000,369137.0,268750.0,468090.0,650750.0000000001,74100.0,49211,140978,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1170,2021-Q2,Carlow,119,10000,224274.4537815126,2389213,179000.0,112500.0,251250.0,330600.0,74100.0,20537,56609,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1171,2021-Q2,Cavan,107,16000,162653.40186915887,455000,162000.0,80553.0,220000.0,252600.00000000003,74100.0,26899,75285,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1172,2021-Q2,Clare,303,8000,192668.20792079208,600000,185000.0,125000.0,245000.0,317800.00000000006,74100.0,43469,116920,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1173,2021-Q2,Cork,1421,9138,277718.8106966925,7797040,246000.0,170000.0,322500.0,440000.0,74100.0,195853,535042,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1174,2021-Q2,Donegal,438,10057,145419.54337899544,2108862,120000.0,72652.75,181500.0,260000.0,74100.0,58505,157276,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1175,2021-Q2,Dublin,3751,8333,558379.0242601973,170142820,367000.0,275000.0,535000.0,820000.0,74100.0,92523,277168,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1176,2021-Q2,Galway,676,7000,255702.74852071007,3215859,230000.0,152375.0,314487.75,400914.0,74100.0,28859,74376,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1177,2021-Q2,Kerry,389,8707,208685.89460154242,1990000,190000.0,120000.0,255000.0,345799.99999999994,74100.0,54493,141596,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1178,2021-Q2,Kildare,704,20000,347047.0383522727,12684156,296678.5,225000.0,370044.0,464740.50000000006,74100.0,73596,220923,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1179,2021-Q2,Kilkenny,215,5250,227728.5023255814,2296203,197500.0,139129.5,264500.0,378000.0,74100.0,34855,97536,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1180,2021-Q2,Laois,77,25000,177221.4935064935,420000,170000.0,124000.0,240000.0,310000.0,74100.0,29107,83534,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1181,2021-Q2,Leitrim,140,15000,118159.7,387000,110000.0,64750.0,160000.0,201360.00000000012,74100.0,12452,31721,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1182,2021-Q2,Limerick,485,20000,260406.73608247424,11250000,190000.0,140000.0,267500.0,360739.80000000005,74100.0,71224,192184,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1183,2021-Q2,Longford,136,18000,134886.91176470587,820000,111000.0,77625.0,163500.0,224000.0,74100.0,15122,40775,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1184,2021-Q2,Louth,367,15000,239948.84741144415,2401594,211000.0,152250.0,269500.0,370000.0,74100.0,45448,127751,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1185,2021-Q2,Mayo,379,7000,158338.72823218998,931000,136000.0,89250.0,203821.5,280000.0,74100.0,48899,127767,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1186,2021-Q2,Meath,533,7000,317839.0187617261,7704845,265000.0,220000.0,335000.0,463000.0000000001,74100.0,64234,194400,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1187,2021-Q2,Monaghan,115,23333,155247.84347826088,395000,161000.0,66000.0,217000.0,280000.0,74100.0,21689,61328,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1188,2021-Q2,Offaly,148,8333,173194.04054054053,525000,172500.0,120000.0,212125.0,250000.0,74100.0,27343,77755,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1189,2021-Q2,Roscommon,116,12500,132463.87068965516,560000,100000.0,76875.0,170250.0,250000.0,74100.0,24013,63684,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1190,2021-Q2,Sligo,162,7000,172995.46913580247,645000,150000.0,95000.0,220000.0,310000.0,74100.0,24831,63656,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1191,2021-Q2,Tipperary,334,6435,162105.1377245509,570000,149750.0,90250.0,210000.0,278799.99999999994,74100.0,59276,158933,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1192,2021-Q2,Waterford,374,20000,195295.05347593583,2270000,162250.0,120000.0,234261.75,328499.99999999994,74100.0,43549,114402,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1193,2021-Q2,Westmeath,246,35000,218793.21138211383,2456388,201250.0,135000.0,270375.0,325995.5,74100.0,31813,87887,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1194,2021-Q2,Wexford,491,15000,215544.9083503055,2151000,195000.0,132000.0,251750.0,350000.0,74100.0,54289,148331,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1195,2021-Q2,Wicklow,446,37820,415923.71524663677,4717874,349004.0,254250.0,483435.75,670000.0,74100.0,49211,140978,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1196,2021-Q3,Carlow,183,12000,206148.087431694,1125000,204405.0,140000.0,245000.0,310000.0,74100.0,20537,56609,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1197,2021-Q3,Cavan,160,16500,170066.9875,550000,151250.0,99875.0,227750.0,285134.3,74100.0,26899,75285,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1198,2021-Q3,Clare,374,17500,219310.28877005348,1150000,195000.0,130000.0,274750.0,390000.0,74100.0,43469,116920,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1199,2021-Q3,Cork,1619,6000,281303.2279184682,4000000,260000.0,194500.0,339206.5,430000.0,74100.0,195853,535042,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1200,2021-Q3,Donegal,398,9523,152109.84924623117,559500,131500.0,85250.0,189987.5,288250.0,74100.0,58505,157276,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1201,2021-Q3,Dublin,4510,6933,547664.3813747228,57761218,385000.0,300000.0,555000.0,830641.9999999998,74100.0,92523,277168,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1202,2021-Q3,Galway,694,8000,281739.2896253602,3273606,250000.0,157125.0,333750.0,470000.0,74100.0,28859,74376,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1203,2021-Q3,Kerry,425,10000,235906.69176470587,5374449,200000.0,125000.0,285000.0,393828.00000000006,74100.0,54493,141596,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1204,2021-Q3,Kildare,903,10000,360868.77740863786,22625423,308369.0,242290.0,375000.0,448566.20000000024,74100.0,73596,220923,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1205,2021-Q3,Kilkenny,230,10000,261067.18695652173,2373898,211325.0,152125.0,318750.0,450999.99999999994,74100.0,34855,97536,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1206,2021-Q3,Laois,86,16000,346821.8604651163,11500000,189713.5,132500.0,249750.0,400000.0,74100.0,29107,83534,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1207,2021-Q3,Leitrim,115,10000,146112.24347826088,405000,130000.0,92000.0,187500.0,253000.00000000003,74100.0,12452,31721,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1208,2021-Q3,Limerick,596,15000,227741.3489932886,2172000,206500.0,126500.0,282750.0,382500.0,74100.0,71224,192184,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1209,2021-Q3,Longford,145,12827,166637.3103448276,1947608,131000.0,80000.0,180000.0,261399.99999999994,74100.0,15122,40775,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1210,2021-Q3,Louth,459,7000,244578.83442265796,3097797,225000.0,171500.0,283039.0,348413.6,74100.0,45448,127751,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1211,2021-Q3,Mayo,430,10000,167464.66976744187,650000,160000.0,97000.0,215000.0,275000.0,74100.0,48899,127767,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1212,2021-Q3,Meath,633,5500,312842.2875197472,4045000,284581.0,230000.0,342000.0,424600.0000000001,74100.0,64234,194400,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1213,2021-Q3,Monaghan,106,18500,179113.34905660377,1452274,147500.0,90625.0,223250.0,317750.0,74100.0,21689,61328,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1214,2021-Q3,Offaly,205,36000,190976.81951219513,584300,170000.0,120000.0,240000.0,308000.0,74100.0,27343,77755,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1215,2021-Q3,Roscommon,155,20000,156641.06451612903,542500,140000.0,94000.0,195000.0,263590.2,74100.0,24013,63684,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1216,2021-Q3,Sligo,169,25000,171515.02958579882,560000,150000.0,90000.0,225000.0,316000.00000000006,74100.0,24831,63656,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1217,2021-Q3,Tipperary,417,10000,186694.88729016786,920000,170000.0,110000.0,230000.0,330000.0,74100.0,59276,158933,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1218,2021-Q3,Waterford,433,10000,226267.71593533488,875000,192000.0,133750.0,265000.0,425000.0,74100.0,43549,114402,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1219,2021-Q3,Westmeath,294,15000,220893.44217687074,1050000,207500.0,140000.0,260000.0,356999.9999999999,74100.0,31813,87887,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1220,2021-Q3,Wexford,572,11748,227521.68181818182,1198237,203000.0,147375.0,291061.0,393400.0,74100.0,54289,148331,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1221,2021-Q3,Wicklow,546,27548,461649.5695970696,10500000,373539.0,277533.0,495000.0,730000.0,74100.0,49211,140978,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1222,2021-Q4,Carlow,229,50000,255560.84279475984,4473184,209000.0,164495.0,255000.0,357000.0000000002,74100.0,20537,56609,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1223,2021-Q4,Cavan,179,10000,187391.35754189943,735000,170000.0,118000.0,235000.0,311300.0,74100.0,26899,75285,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1224,2021-Q4,Clare,436,10000,230715.71100917432,3454625,201250.0,130375.0,280484.5,387500.0,74100.0,43469,116920,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1225,2021-Q4,Cork,2036,5992,288143.6935166994,7136563,260000.0,185750.0,340000.0,450000.0,74100.0,195853,535042,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1226,2021-Q4,Donegal,504,8340,165648.47222222222,4464915,135000.0,81750.0,193057.75,270000.0,74100.0,58505,157276,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1227,2021-Q4,Dublin,5116,9550,609573.3567240031,107488987,382500.0,295000.0,555000.0,841897.5,74100.0,92523,277168,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1228,2021-Q4,Galway,852,15000,279926.5786384976,4411013,259912.0,174250.0,331383.25,425000.0,74100.0,28859,74376,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1229,2021-Q4,Kerry,474,20000,253504.14556962025,9410000,198000.0,140000.0,281875.0,387277.69999999995,74100.0,54493,141596,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1230,2021-Q4,Kildare,1269,21000,348437.02679275017,8399118,320000.0,254300.0,387665.0,450000.0,74100.0,73596,220923,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1231,2021-Q4,Kilkenny,299,20250,277746.51170568564,4250000,229000.0,175000.0,309200.0,420000.0,74100.0,34855,97536,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1232,2021-Q4,Laois,90,52500,230816.24444444446,550000,212500.0,152500.0,288750.0,390500.00000000006,74100.0,29107,83534,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1233,2021-Q4,Leitrim,164,25000,168720.32317073172,1546255,151750.0,110000.0,200750.0,275250.0000000001,74100.0,12452,31721,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1234,2021-Q4,Limerick,640,16750,252714.7171875,13151161,207750.0,130000.0,281953.5,345200.00000000006,74100.0,71224,192184,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1235,2021-Q4,Longford,175,11969,175450.68,1314801,140000.0,100000.0,193000.0,293000.0,74100.0,15122,40775,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1236,2021-Q4,Louth,543,18750,296273.81215469615,19003114,229100.0,175000.0,283468.5,375000.0,74100.0,45448,127751,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1237,2021-Q4,Mayo,435,10000,185484.5908045977,2865000,160000.0,100000.0,224669.5,325000.0,74100.0,48899,127767,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1238,2021-Q4,Meath,863,10000,317383.89918887604,5594714,286343.0,239824.0,340000.0,442544.8000000002,74100.0,64234,194400,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1239,2021-Q4,Monaghan,129,20000,187726.34108527133,1262482,170000.0,92500.0,250000.0,332800.0,74100.0,21689,61328,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1240,2021-Q4,Offaly,264,20000,210365.28787878787,670000,215429.5,141500.0,250000.0,315700.0,74100.0,27343,77755,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1241,2021-Q4,Roscommon,169,7500,152742.33136094676,820000,140000.0,85000.0,200000.0,255000.0,74100.0,24013,63684,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1242,2021-Q4,Sligo,212,13000,187782.43396226416,705000,164322.5,105000.0,230250.0,324500.0,74100.0,24831,63656,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1243,2021-Q4,Tipperary,529,6000,194035.23251417768,1984495,175500.0,110000.0,239000.0,330599.99999999994,74100.0,59276,158933,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1244,2021-Q4,Waterford,548,7000,239465.57846715327,6591988,192750.0,130000.0,270000.0,392040.00000000006,74100.0,43549,114402,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
1245,2021-Q4,Westmeath,316,25000,217531.12974683545,563132,207500.0,146750.0,270000.0,352500.0,74100.0,31813,87887,30,86765620000,15,5700.66221313881,115885.37,5037000,2.4,4167.8614124701835,6.3,40483.20373130486
